DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Sun 10/24/21 @ 9:40 PM,99.3,2588,6.9,Grab your weights and join us for an upper-body workout focused on strengthening your chest and back.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,RAD LOPEZ,STRENGTH,Sat 10/23/21 @ 11:10 PM,99.2,5473,7.3,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min 2000s Rock Full Body Strength,20,RAD LOPEZ,STRENGTH,Sat 10/23/21 @ 10:30 PM,97.6,3594,7.3,"This full-body class will rock you from head to toe. Grab your weights and your air guitar, and meet us on the mat.",TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Wed 10/20/21 @ 10:00 PM,98.9,4457,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,RAD LOPEZ,STRENGTH,Wed 10/20/21 @ 9:10 PM,98.4,2185,6.9,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,RAD LOPEZ,STRENGTH,Sun 10/17/21 @ 9:40 PM,99.8,3970,6.7,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,RAD LOPEZ,STRENGTH,Sun 10/17/21 @ 9:00 PM,99.4,3505,7.3,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,RAD LOPEZ,STRENGTH,Sat 10/16/21 @ 11:20 PM,99.5,12937,6.6,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,RAD LOPEZ,STRENGTH,Wed 10/13/21 @ 10:00 PM,98.9,8147,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body Strength,20,RAD LOPEZ,STRENGTH,Wed 10/13/21 @ 9:10 PM,99.7,3143,6.9,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Wed 10/13/21 @ 8:30 PM,98.3,1970,7.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sat 10/9/21 @ 11:10 PM,99.1,10970,6.6,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,RAD LOPEZ,STRENGTH,Wed 10/6/21 @ 10:00 PM,99.3,3000,6.6,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Wed 10/6/21 @ 8:30 PM,99.1,4366,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,RAD LOPEZ,SPANISH,Tue 10/5/21 @ 10:00 PM,99.2,894,6.3,Strengthen the largest muscles in your body with this glutes & legs workout.,TRUE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Upper Body Strength,10,RAD LOPEZ,SPANISH,Tue 10/5/21 @ 10:00 PM,98.9,2259,6.5,"Our upper body classes combine exercises to strengthen arms, shoulders, chest and back. Other classes focus on specific parts of the body, but this one offers a broader approach to strengthening the upper half.",TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min LHM Core Strength,5,RAD LOPEZ,SPANISH,Tue 10/5/21 @ 10:00 PM,96.9,7418,6.2,Celebrate Latinx Heritage Month in this 5 min Core Strength,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,20 min LHM Full Body Strength,20,RAD LOPEZ,SPANISH,Tue 10/5/21 @ 10:00 PM,98.1,698,6.8,Celebrate Hispanic and Latino Heritage Month with this 20-minute class.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Upper Body Strength,10,RAD LOPEZ,STRENGTH,Sun 10/3/21 @ 9:55 PM,99.5,6094,6.9,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Sun 10/3/21 @ 9:15 PM,99.2,1860,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sun 10/3/21 @ 12:20 AM,99.2,5987,7.1,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 10/2/21 @ 11:30 PM,99.2,4525,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,RAD LOPEZ,STRENGTH,Fri 10/1/21 @ 10:00 PM,99.5,4789,7.1,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Ozuna Full Body,30,RAD LOPEZ,STRENGTH,Wed 9/29/21 @ 8:30 PM,98,2554,7.8,Reggaeton superstar Ozuna dominates dancefloors across the world with his positive energy. Baila and feel the joy when you pick up your weights and sweat with Rad in this new Artist Series.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,RAD LOPEZ,STRENGTH,Sun 9/26/21 @ 9:55 PM,98.4,3595,7,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,RAD LOPEZ,STRENGTH,Sun 9/26/21 @ 12:20 AM,99.4,16614,6.3,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 9/25/21 @ 11:30 PM,97.6,3378,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Fri 9/24/21 @ 10:00 PM,99.3,2503,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Wed 9/22/21 @ 9:10 PM,98.8,10897,6.5,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,[]
INTERMEDIATE,20 min Full Body Strength,20,RAD LOPEZ,STRENGTH,Wed 9/22/21 @ 8:30 PM,97.9,4610,6.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights']"
INTERMEDIATE,20 min Core Strength,20,RAD LOPEZ,STRENGTH,Sun 9/19/21 @ 9:55 PM,98.8,3316,7.1,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sun 9/19/21 @ 12:20 AM,99.5,5677,6.7,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 9/18/21 @ 11:30 PM,99,3440,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,RAD LOPEZ,STRENGTH,Fri 9/17/21 @ 10:00 PM,99.7,15218,6.5,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body Strength,20,RAD LOPEZ,STRENGTH,Tue 9/14/21 @ 12:00 AM,99.2,5534,6.7,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sun 9/12/21 @ 9:55 PM,99.6,7068,6.6,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,RAD LOPEZ,STRENGTH,Sun 9/12/21 @ 9:15 PM,99.4,3225,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 9/12/21 @ 12:20 AM,98.6,21050,7.3,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,[]
INTERMEDIATE,30 min Upper Body Strength,30,RAD LOPEZ,STRENGTH,Fri 9/10/21 @ 10:00 PM,99.5,6470,7,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,RAD LOPEZ,STRENGTH,Fri 9/3/21 @ 10:00 PM,99.5,8185,7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,RAD LOPEZ,STRENGTH,Wed 9/1/21 @ 9:10 PM,99,9924,6.8,Grab your weights and join us for an upper-body workout focused on strengthening your chest and back.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Wed 9/1/21 @ 8:30 PM,98.3,2091,6.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Mon 8/30/21 @ 9:20 PM,99.6,32680,7.2,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,RAD LOPEZ,STRENGTH,Mon 8/30/21 @ 8:30 PM,99.5,7399,7.4,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 8/29/21 @ 9:55 PM,99,18305,7.3,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Sun 8/29/21 @ 9:15 PM,97.9,2962,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sun 8/29/21 @ 12:20 AM,98.9,16262,7.4,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Fri 8/27/21 @ 10:00 PM,99,3702,6.7,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Wed 8/25/21 @ 9:10 PM,99.2,4013,6.8,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Wed 8/25/21 @ 8:30 PM,99,2012,7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Tue 8/24/21 @ 8:30 PM,99,5523,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Sun 8/22/21 @ 9:15 PM,99.2,8889,6.8,Grab your weights and join us for an upper-body workout focused on strengthening your chest and back.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 8/22/21 @ 12:20 AM,99.5,25565,6.8,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 8/21/21 @ 11:30 PM,98.8,5105,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,RAD LOPEZ,STRENGTH,Wed 8/18/21 @ 8:30 PM,98.4,2731,7,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Glutes & Legs Strength,10,RAD LOPEZ,STRENGTH,Sun 8/15/21 @ 10:05 PM,99.5,9577,6.8,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 8/15/21 @ 12:20 AM,98.9,25387,6.5,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 8/14/21 @ 11:30 PM,98.7,4440,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Wed 8/11/21 @ 9:10 PM,99.7,6836,6.5,Grab your weights and join us for an upper-body workout focused on strengthening your arms and shoulders.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,RAD LOPEZ,STRENGTH,Wed 8/11/21 @ 8:30 PM,99.2,4256,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,RAD LOPEZ,STRENGTH,Sun 8/8/21 @ 10:00 PM,99.2,7607,7.5,Strengthen the largest muscles in your body with this glutes & legs workout.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Sun 8/8/21 @ 9:15 PM,98.8,9171,7.4,Grab your weights and join us for an upper-body workout focused on strengthening your chest and back.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 8/7/21 @ 11:30 PM,99.3,4397,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Wed 8/4/21 @ 9:15 PM,98.4,12546,6.6,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Wed 8/4/21 @ 8:30 PM,99.5,3041,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,RAD LOPEZ,STRENGTH,Wed 8/4/21 @ 7:35 PM,98.6,6413,6.8,Join us on the floor for a core workout to align and strengthen your abdominal muscles and lower back.,FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Sun 8/1/21 @ 10:05 PM,99,8740,6.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Sat 7/31/21 @ 11:30 PM,99,4410,7.4,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,RAD LOPEZ,STRENGTH,Sun 7/25/21 @ 9:15 PM,99.3,8491,7.1,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,RAD LOPEZ,STRENGTH,Sun 7/25/21 @ 12:10 AM,99.2,6553,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,RAD LOPEZ,STRENGTH,Sat 7/24/21 @ 11:30 PM,99.4,4529,7.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,RAD LOPEZ,STRENGTH,Sun 7/18/21 @ 9:15 PM,99,7350,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 7/18/21 @ 12:10 AM,98.4,23658,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,RAD LOPEZ,STRENGTH,Sat 7/17/21 @ 11:30 PM,99.2,9993,7.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,RAD LOPEZ,STRENGTH,Wed 7/14/21 @ 8:30 PM,99.1,4418,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,RAD LOPEZ,STRENGTH,Sun 7/11/21 @ 12:10 AM,98.7,28220,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Sat 7/10/21 @ 11:30 PM,99,6930,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,RAD LOPEZ,STRENGTH,Fri 7/9/21 @ 10:00 PM,98.9,3468,7.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Glutes & Legs Strength,10,RAD LOPEZ,STRENGTH,Fri 7/9/21 @ 10:00 PM,99.2,17044,6.8,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Fri 7/9/21 @ 10:00 PM,99,4859,6.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Wed 7/7/21 @ 10:00 PM,98.1,4279,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,20 min AFO Glutes & Legs: WizKid,20,RAD LOPEZ,STRENGTH,Fri 7/2/21 @ 12:00 AM,96.7,5816,6.6,All for One is here! Move to the sounds of WizKid in this Glutes & Legs workout with Rad as we come together for the digital music festival of a lifetime.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Glutes & Legs Strength,15,RAD LOPEZ,STRENGTH,Wed 6/30/21 @ 7:50 PM,98.9,2962,6.9,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,RAD LOPEZ,STRENGTH,Sun 6/27/21 @ 9:15 PM,99,5333,6.6,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,30 min Glutes & Legs Strength,30,RAD LOPEZ,STRENGTH,Wed 6/23/21 @ 8:30 PM,97.1,7872,7.2,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Arms & Shoulders Strength,15,RAD LOPEZ,STRENGTH,Sun 6/20/21 @ 9:15 PM,99.2,17938,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,RAD LOPEZ,STRENGTH,Thu 6/17/21 @ 7:30 AM,99.5,18531,6.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Premiere Full Body Strength,20,RAD LOPEZ,STRENGTH,Thu 6/17/21 @ 6:30 AM,99.4,21817,7,Join us in welcoming Rad Lopez to the Peloton family! Rad's playlist is sure to get you moving in his premiere full-body strength class.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
